od,hora_do_dia,dia_da_semana,n_viagens
penn station/madison sq west-midtown north,16,1,27
penn station/madison sq west-midtown north,17,1,31
penn station/madison sq west-midtown north,18,1,21
penn station/madison sq west-midtown north,19,1,26
penn station/madison sq west-midtown north,20,1,21
penn station/madison sq west-midtown north,21,1,43
penn station/madison sq west-midtown north,22,1,16
penn station/madison sq west-midtown north,23,1,8
penn station/madison sq west-midtown north,0,2,7
penn station/madison sq west-midtown north,2,2,3
penn station/madison sq west-midtown north,3,2,2
penn station/madison sq west-midtown north,5,2,18
penn station/madison sq west-midtown north,6,2,34
penn station/madison sq west-midtown north,7,2,37
penn station/madison sq west-midtown north,8,2,48
penn station/madison sq west-midtown north,9,2,44
penn station/madison sq west-midtown north,10,2,52
penn station/madison sq west-midtown north,11,2,46
penn station/madison sq west-midtown north,12,2,46
penn station/madison sq west-midtown north,13,2,37
penn station/madison sq west-midtown north,14,2,23
penn station/madison sq west-midtown north,15,2,42
penn station/madison sq west-midtown north,16,2,25
penn station/madison sq west-midtown north,17,2,46
penn station/madison sq west-midtown north,18,2,27
penn station/madison sq west-midtown north,19,2,20
penn station/madison sq west-midtown north,20,2,21
penn station/madison sq west-midtown north,21,2,20
penn station/madison sq west-midtown north,22,2,23
penn station/madison sq west-midtown north,23,2,18
penn station/madison sq west-midtown north,0,3,6
penn station/madison sq west-midtown north,1,3,1
penn station/madison sq west-midtown north,3,3,3
penn station/madison sq west-midtown north,4,3,1
penn station/madison sq west-midtown north,5,3,15
penn station/madison sq west-midtown north,6,3,23
penn station/madison sq west-midtown north,7,3,34
penn station/madison sq west-midtown north,8,3,31
penn station/madison sq west-midtown north,9,3,29
penn station/madison sq west-midtown north,10,3,42
penn station/madison sq west-midtown north,11,3,31
penn station/madison sq west-midtown north,12,3,25
penn station/madison sq west-midtown north,13,3,20
penn station/madison sq west-midtown north,14,3,24
penn station/madison sq west-midtown north,15,3,27
penn station/madison sq west-midtown north,16,3,26
penn station/madison sq west-midtown north,17,3,32
penn station/madison sq west-midtown north,18,3,19
penn station/madison sq west-midtown north,19,3,20
penn station/madison sq west-midtown north,20,3,18
penn station/madison sq west-midtown north,21,3,26
penn station/madison sq west-midtown north,22,3,15
penn station/madison sq west-midtown north,23,3,13
penn station/madison sq west-midtown south,0,0,4
penn station/madison sq west-midtown south,1,0,3
penn station/madison sq west-midtown south,2,0,2
penn station/madison sq west-midtown south,3,0,5
penn station/madison sq west-midtown south,4,0,2
penn station/madison sq west-midtown south,5,0,6
penn station/madison sq west-midtown south,6,0,10
penn station/madison sq west-midtown south,7,0,22
penn station/madison sq west-midtown south,8,0,30
penn station/madison sq west-midtown south,9,0,28
penn station/madison sq west-midtown south,10,0,33
penn station/madison sq west-midtown south,11,0,22
penn station/madison sq west-midtown south,12,0,20
penn station/madison sq west-midtown south,13,0,19
penn station/madison sq west-midtown south,14,0,14
penn station/madison sq west-midtown south,15,0,19
penn station/madison sq west-midtown south,16,0,17
penn station/madison sq west-midtown south,17,0,14
penn station/madison sq west-midtown south,18,0,22
penn station/madison sq west-midtown south,19,0,15
penn station/madison sq west-midtown south,20,0,16
penn station/madison sq west-midtown south,21,0,9
penn station/madison sq west-midtown south,22,0,6
penn station/madison sq west-midtown south,23,0,10
penn station/madison sq west-midtown south,0,1,6
penn station/madison sq west-midtown south,1,1,1
penn station/madison sq west-midtown south,2,1,2
penn station/madison sq west-midtown south,3,1,1
penn station/madison sq west-midtown south,4,1,1
penn station/madison sq west-midtown south,5,1,3
penn station/madison sq west-midtown south,6,1,15
penn station/madison sq west-midtown south,7,1,31
penn station/madison sq west-midtown south,8,1,59
penn station/madison sq west-midtown south,9,1,48
penn station/madison sq west-midtown south,10,1,36
penn station/madison sq west-midtown south,11,1,44
penn station/madison sq west-midtown south,12,1,26
penn station/madison sq west-midtown south,13,1,21
penn station/madison sq west-midtown south,14,1,28
penn station/madison sq west-midtown south,15,1,22
penn station/madison sq west-midtown south,16,1,19
penn station/madison sq west-midtown south,17,1,24
penn station/madison sq west-midtown south,18,1,22
penn station/madison sq west-midtown south,19,1,23
penn station/madison sq west-midtown south,20,1,22
penn station/madison sq west-midtown south,21,1,26
penn station/madison sq west-midtown south,22,1,20
penn station/madison sq west-midtown south,23,1,11
penn station/madison sq west-midtown south,0,2,10
penn station/madison sq west-midtown south,1,2,2
penn station/madison sq west-midtown south,5,2,6
penn station/madison sq west-midtown south,6,2,22
penn station/madison sq west-midtown south,7,2,37
penn station/madison sq west-midtown south,8,2,53
penn station/madison sq west-midtown south,9,2,50
penn station/madison sq west-midtown south,10,2,41
penn station/madison sq west-midtown south,11,2,30
penn station/madison sq west-midtown south,12,2,25
penn station/madison sq west-midtown south,13,2,21
penn station/madison sq west-midtown south,14,2,23
penn station/madison sq west-midtown south,15,2,26
penn station/madison sq west-midtown south,16,2,10
penn station/madison sq west-midtown south,17,2,25
penn station/madison sq west-midtown south,18,2,13
penn station/madison sq west-midtown south,19,2,13
penn station/madison sq west-midtown south,20,2,12
penn station/madison sq west-midtown south,21,2,12
penn station/madison sq west-midtown south,22,2,18
penn station/madison sq west-midtown south,23,2,15
penn station/madison sq west-midtown south,0,3,3
penn station/madison sq west-midtown south,2,3,1
penn station/madison sq west-midtown south,4,3,2
penn station/madison sq west-midtown south,5,3,7
penn station/madison sq west-midtown south,6,3,17
penn station/madison sq west-midtown south,7,3,35
penn station/madison sq west-midtown south,8,3,34
penn station/madison sq west-midtown south,9,3,29
penn station/madison sq west-midtown south,10,3,30
penn station/madison sq west-midtown south,11,3,20
penn station/madison sq west-midtown south,12,3,16
penn station/madison sq west-midtown south,13,3,15
penn station/madison sq west-midtown south,14,3,20
penn station/madison sq west-midtown south,15,3,15
penn station/madison sq west-midtown south,16,3,17
penn station/madison sq west-midtown south,17,3,17
penn station/madison sq west-midtown south,18,3,19
penn station/madison sq west-midtown south,19,3,22
penn station/madison sq west-midtown south,20,3,14
penn station/madison sq west-midtown south,21,3,18
penn station/madison sq west-midtown south,22,3,19
penn station/madison sq west-midtown south,23,3,10
penn station/madison sq west-midwood,2,0,1
penn station/madison sq west-midwood,3,0,1
penn station/madison sq west-midwood,13,0,1
penn station/madison sq west-midwood,10,1,1
penn station/madison sq west-midwood,11,1,1
penn station/madison sq west-midwood,13,1,1
penn station/madison sq west-midwood,14,1,1
penn station/madison sq west-midwood,0,2,1
penn station/madison sq west-midwood,14,2,1
penn station/madison sq west-midwood,1,3,1
penn station/madison sq west-midwood,12,3,1
penn station/madison sq west-midwood,21,3,1
penn station/madison sq west-morningside heights,0,0,1
penn station/madison sq west-morningside heights,4,0,1
penn station/madison sq west-morningside heights,8,0,3
penn station/madison sq west-morningside heights,10,0,1
penn station/madison sq west-morningside heights,11,0,1
penn station/madison sq west-morningside heights,12,0,1
penn station/madison sq west-morningside heights,13,0,2
penn station/madison sq west-morningside heights,14,0,1
penn station/madison sq west-morningside heights,15,0,5
penn station/madison sq west-morningside heights,16,0,1
penn station/madison sq west-morningside heights,17,0,2
penn station/madison sq west-morningside heights,18,0,2
penn station/madison sq west-morningside heights,19,0,3
penn station/madison sq west-morningside heights,20,0,2
penn station/madison sq west-morningside heights,21,0,3
penn station/madison sq west-morningside heights,22,0,1
penn station/madison sq west-morningside heights,23,0,1
penn station/madison sq west-morningside heights,0,1,2
penn station/madison sq west-morningside heights,1,1,2
penn station/madison sq west-morningside heights,6,1,1
penn station/madison sq west-morningside heights,8,1,1
penn station/madison sq west-morningside heights,9,1,2
penn station/madison sq west-morningside heights,10,1,4
penn station/madison sq west-morningside heights,11,1,1
penn station/madison sq west-morningside heights,12,1,1
penn station/madison sq west-morningside heights,13,1,1
penn station/madison sq west-morningside heights,14,1,2
penn station/madison sq west-morningside heights,16,1,2
penn station/madison sq west-morningside heights,17,1,2
penn station/madison sq west-morningside heights,18,1,4
penn station/madison sq west-morningside heights,19,1,2
penn station/madison sq west-morningside heights,20,1,1
penn station/madison sq west-morningside heights,21,1,2
penn station/madison sq west-morningside heights,22,1,1
penn station/madison sq west-morningside heights,23,1,3
penn station/madison sq west-morningside heights,2,2,1
penn station/madison sq west-morningside heights,7,2,1
penn station/madison sq west-morningside heights,8,2,2
penn station/madison sq west-morningside heights,9,2,7
penn station/madison sq west-morningside heights,10,2,3
penn station/madison sq west-morningside heights,11,2,4
penn station/madison sq west-morningside heights,12,2,4
penn station/madison sq west-morningside heights,13,2,1
penn station/madison sq west-morningside heights,14,2,3
penn station/madison sq west-morningside heights,15,2,1
penn station/madison sq west-morningside heights,16,2,1
penn station/madison sq west-morningside heights,17,2,4
penn station/madison sq west-morningside heights,18,2,1
penn station/madison sq west-morningside heights,19,2,4
penn station/madison sq west-morningside heights,20,2,2
penn station/madison sq west-morningside heights,21,2,4
penn station/madison sq west-morningside heights,23,2,6
penn station/madison sq west-morningside heights,0,3,2
penn station/madison sq west-morningside heights,1,3,1
penn station/madison sq west-morningside heights,2,3,2
penn station/madison sq west-morningside heights,6,3,1
penn station/madison sq west-morningside heights,7,3,3
